TransactionID,Time_of_day_hr,Amount,V1,V2,V3,Class
4272,16.6,77.08,-1.622,0.933,0.779,0
4273,14.48,37.74,0.704,-1.374,0.88,0
4274,18.52,183.69,0.132,0.182,-2.002,0
4275,7.69,528.88,-1.021,-0.556,1.142,0
4276,4.68,12.83,0.657,0.376,-0.403,0
4277,12.14,38.61,1.733,0.178,0.977,0
4278,0.87,57.96,2.902,1.501,0.183,0
4279,3.98,14.56,1.6,0.355,-0.263,0
4280,13.18,44.71,-0.131,-0.615,-0.065,0
4281,17.49,37.14,-0.515,-1.682,-0.031,0
4282,15.11,123.03,0.427,1.195,1.358,0
4283,11.57,58.15,1.066,1.017,0.541,0
4284,16.04,41.95,-0.756,1.263,-1.274,0
4285,12.83,219.75,0.267,0.469,-2.455,0
4286,16.67,219.75,-0.509,2.371,-1.293,0
4287,21.73,42.55,-1.475,-1.067,-0.681,0
4288,10.34,57.68,1.525,-0.919,-0.742,0
4289,14.87,72.08,2.1,-1.437,0.264,0
4290,12.07,3.74,0.503,1.892,-0.878,0
4291,6.48,14.89,1.349,0.92,2.828,0
4292,10.36,76.67,-0.687,1.041,-0.917,0
4293,17.57,113.42,0.52,-0.319,-1.063,0
4294,11.51,75.04,-0.011,-0.64,0.774,0
4295,8.89,41.59,1.638,0.155,-1.668,0
4296,14.43,300.29,0.66,1.374,-2.429,0
4297,18.5,271.53,-0.725,0.478,-0.109,0
4298,14.27,62.87,0.297,-0.29,0.12,0
4299,15.82,5.05,-0.068,0.695,0.991,0
4300,18.02,40.03,0.153,-0.854,0.005,0
4301,17.6,9.24,1.231,0.599,0.682,0
4302,18.94,17.22,1.913,1.548,-0.019,0
4303,3.98,391.7,-1.509,-0.174,-1.524,0
4304,8.21,15.64,-0.866,-0.263,-1.294,0
4305,18.4,48.9,-0.228,-0.849,-1.176,0
4306,8.62,41.21,-2.048,-0.401,-0.292,0
4307,0.58,28.12,-0.523,1.115,-0.62,0
4308,21.18,232.39,1.845,-1.03,-1.394,0
4309,19.12,42.04,0.342,-0.226,0.541,0
4310,22.4,38.83,0.574,-0.103,-0.291,0
4311,18.91,7.44,-0.114,-1.826,0.002,0
4312,15.22,21.29,0.866,-0.219,-0.414,0
4313,12.98,30.16,-0.225,-1.693,1.478,0
4314,16.22,94.44,-2.42,0.848,-0.287,0
4315,15.07,29.65,-0.738,-1.214,0.854,0
4316,9.45,23.62,2.907,0.035,3.322,0
4317,23.71,180.3,-3.034,-0.111,0.505,0
4318,23.94,68.18,0.256,-0.614,-1.539,0
4319,15.82,10.51,-0.243,1.315,2.573,0
4320,5.28,49.4,0.161,-0.32,-0.066,0
4321,12.72,330.32,0.55,-0.973,-0.508,0
4322,9.48,81.14,0.131,1.771,-2.071,0
4323,11.57,8.22,-2.322,-1.282,1.3,0
4324,14.78,22.41,0.722,-0.398,1.28,0
4325,18.18,15.77,0.463,0.788,0.459,0
4326,13.83,4.3,1.372,-0.6,0.903,0
4327,14.28,12.38,0.4,-1.096,-2.011,0
4328,21.66,105.49,0.946,0.238,-2.411,0
4329,14.32,114.09,1.912,1.708,1.97,0
4330,17.19,42.13,1.974,1.84,-0.084,0
4331,0.82,266.92,2.712,-2.234,4.642,1
4332,15.44,4.67,1.247,-0.733,1.46,0
4333,8.4,23.59,0.421,1.68,0.368,0
4334,12.65,93.91,-0.39,0.936,1.944,0
4335,22.78,104.17,2.507,-0.481,-0.37,0
4336,5.67,28.16,-0.254,-1.503,-0.643,0
4337,11.53,45.05,0.876,-0.255,-0.332,0
4338,2.31,18.55,-0.186,-0.172,0.152,0
4339,11.3,13.46,1.895,0.991,-1.178,0
4340,1.6,3.85,1.851,-0.521,1.719,0
4341,17.9,28.23,-2.52,0.817,-2.131,0
4342,14.34,42.03,-1.607,-0.382,1.007,0
4343,0.67,24.69,2.456,-0.651,-0.39,0
4344,15.14,58.03,-1.413,-0.802,0.829,0
4345,15.18,104.39,-2.567,1.346,1.685,0
4346,17.8,77.2,0.364,2.47,-0.649,0
4347,10.76,3.65,-0.114,-1.806,2.168,0
4348,17.21,57.64,-0.993,-0.662,-0.847,0
4349,13.2,43.76,0.346,-1.01,-3.268,0
4350,9.67,19.92,1.23,0.514,-1.013,0
4351,22.44,23.14,2.243,1.142,0.059,0
4352,1.04,9.25,-3.512,-0.181,-0.181,0
4353,15.96,9.86,-2.44,0.581,1.317,0
4354,16.0,10.78,-0.256,1.016,0.746,0
4355,4.85,65.09,-1.364,0.661,0.118,0
4356,16.36,7.13,-0.691,0.482,-2.469,0
4357,15.97,39.63,-0.853,-0.92,-0.65,0
4358,6.67,48.66,1.824,-1.634,0.233,0
4359,20.45,38.35,-1.307,0.106,-0.946,0
4360,9.87,15.58,1.626,-1.042,0.688,0
4361,18.85,9.94,1.122,2.084,-0.658,0
4362,17.83,3.24,1.636,0.336,-1.368,0
4363,16.82,20.95,0.819,0.705,0.633,0
4364,0.19,22.4,-0.954,1.65,-0.546,0
4365,10.22,185.01,0.244,1.077,-0.142,0
4366,18.74,24.27,-0.943,-0.682,1.341,0
4367,16.94,73.46,0.282,0.849,-1.284,0
4368,22.9,177.8,0.261,0.393,1.508,0
4369,11.49,8.47,-2.568,0.586,1.177,0
4370,21.66,50.12,0.267,-0.6,-1.108,0
4371,18.27,29.78,-0.772,-0.673,0.303,0
4372,16.83,66.64,-0.015,-0.996,-3.108,0
4373,11.89,177.96,0.782,0.329,-1.635,0
4374,11.62,38.9,1.157,-0.251,-2.912,0
4375,14.44,30.12,-0.12,0.157,0.353,0
4376,9.97,193.5,-0.522,0.982,-0.898,0
4377,9.56,116.92,-0.083,-0.304,-0.745,0
4378,7.71,59.66,1.99,1.022,-0.881,0
4379,16.9,108.97,-0.226,-1.404,-0.323,0
4380,17.38,40.76,1.532,-0.01,-0.905,0
4381,20.04,76.8,0.476,-0.959,2.012,0
4382,10.36,64.05,1.584,-0.24,1.378,0
4383,10.83,21.93,1.364,0.425,1.657,0
4384,14.17,94.28,0.93,-0.645,1.402,0
4385,9.44,644.25,0.506,-0.328,0.447,0
4386,0.45,43.04,-0.575,-0.711,0.694,0
4387,21.13,7.47,-1.797,1.1,0.902,0
4388,12.55,159.82,0.352,-0.304,-0.195,0
4389,16.78,5.34,-0.356,-0.321,-1.32,0
4390,15.44,73.22,-1.902,0.059,1.545,0
4391,11.23,104.93,-0.436,-0.63,-1.345,0
4392,16.81,765.72,1.475,0.152,-1.412,0
4393,1.52,31.91,0.793,0.745,-0.086,0
4394,16.03,33.98,0.736,0.256,-3.881,0
4395,11.15,20.12,-0.328,-0.449,-1.579,0
4396,21.44,152.3,0.179,-1.189,0.56,0
4397,16.51,10.04,0.179,0.471,-0.199,0
4398,7.19,98.27,0.688,-0.245,-0.194,0
4399,5.51,9.4,-0.403,-3.528,-0.717,0
4400,12.67,85.37,-1.158,-0.416,0.941,0
4401,12.59,32.51,0.947,-2.039,-0.81,0
4402,16.16,54.37,2.694,-0.635,-1.855,0
4403,12.52,12.43,0.39,-0.007,1.248,0
4404,16.27,11.03,2.999,1.498,2.292,0
4405,11.72,96.45,3.151,0.323,-2.664,0
4406,4.98,117.75,-0.054,0.076,-0.628,0
4407,10.54,33.55,1.704,-0.698,0.401,0
4408,16.71,18.61,0.516,0.858,-2.225,0
4409,14.28,82.13,0.961,-2.196,0.154,0
4410,20.83,15.41,-0.456,-0.754,-0.97,0
4411,11.3,139.06,0.376,-0.565,-0.123,0
4412,13.33,216.2,1.079,0.672,-1.13,0
4413,10.13,289.21,0.642,-1.081,-2.198,0
4414,17.3,49.56,1.488,-0.523,-0.316,0
4415,10.85,96.0,-0.637,-0.119,1.123,0
4416,17.94,39.91,-0.585,1.573,-0.086,0
4417,19.49,34.31,-0.469,0.145,0.545,0
4418,6.62,58.7,0.238,-0.229,0.258,0
4419,19.36,10.33,-1.653,-0.467,1.34,0
4420,10.59,7.35,0.27,-1.029,-0.996,0
4421,0.63,61.75,-0.017,-0.489,-0.203,0
4422,21.11,59.75,-0.166,0.854,0.626,0
4423,18.39,33.52,0.479,-0.613,-0.623,0
4424,6.79,30.46,0.648,1.752,1.763,0
4425,18.84,70.92,0.53,-0.453,-2.618,0
4426,9.84,152.22,0.061,0.669,-1.528,0
4427,9.72,34.57,1.22,1.182,0.403,0
4428,12.06,16.42,0.732,-1.55,-1.347,0
4429,11.22,30.96,3.75,0.062,0.051,0
4430,22.73,247.55,-2.908,-0.141,-1.721,0
4431,17.34,69.03,1.6,1.032,-0.635,0
4432,15.35,16.37,-0.644,-1.161,1.209,0
4433,8.75,66.13,-1.305,0.705,-0.376,0
4434,21.2,207.4,0.328,0.453,0.98,0
4435,12.1,8.98,-0.453,-0.814,0.152,0
4436,19.53,12.02,0.17,-1.065,0.203,0
4437,15.44,90.69,2.565,0.451,-0.64,0
4438,8.1,111.09,3.115,-3.159,0.885,1
4439,22.99,167.7,-0.763,3.227,0.568,0
4440,23.6,112.13,-0.058,0.481,-1.226,0
4441,19.28,34.75,-1.331,1.538,0.341,0
4442,5.43,24.8,-1.286,-0.967,0.423,0
4443,14.14,26.24,1.364,0.503,1.599,0
4444,15.52,73.8,1.884,0.249,0.708,0
4445,3.15,92.9,-0.451,-0.725,-1.416,0
4446,17.75,33.85,1.179,-0.423,0.822,0
4447,15.67,14.25,0.851,-1.318,1.283,0
4448,16.31,8.42,-1.625,0.357,0.108,0
4449,19.53,55.96,0.198,-3.496,-0.886,0
4450,15.53,29.91,1.363,1.502,-0.581,0
4451,12.34,152.79,-1.193,1.55,0.097,0
4452,12.57,396.99,0.121,-1.34,-2.094,0
4453,1.45,21.09,-0.443,-0.443,1.269,0
4454,7.29,30.59,-1.174,3.091,-0.032,0
4455,10.95,42.2,2.014,-0.812,0.515,0
4456,23.72,28.2,0.943,-0.125,1.012,0
4457,7.81,129.68,0.01,2.374,-0.307,0
4458,13.11,118.12,-0.936,-1.217,-0.424,0
4459,14.85,32.16,-0.103,-1.147,-0.133,0
4460,7.5,30.8,0.925,0.001,-1.789,0
4461,13.19,119.73,0.582,-0.504,2.231,0
4462,18.75,69.62,-0.266,1.087,0.703,0
4463,1.48,128.94,-0.29,0.112,0.582,0
4464,7.99,232.64,-0.03,1.482,-0.667,0
4465,19.26,136.66,1.728,1.456,1.04,0
4466,18.76,271.89,1.692,-0.235,1.197,0
4467,6.16,392.64,-1.74,0.082,-2.045,0
4468,12.96,20.54,0.648,-2.007,3.384,0
4469,14.79,17.13,-0.603,-0.33,2.047,0
4470,10.29,73.08,1.215,-0.833,2.203,0
4471,21.27,34.1,0.876,-0.213,1.084,0
4472,1.67,8.39,0.851,-1.134,-0.887,0
4473,3.82,7.62,0.013,1.778,-0.989,0
4474,0.88,14.25,0.341,0.096,-3.486,0
4475,11.28,128.2,0.783,1.373,-2.701,0
4476,2.7,22.3,-1.086,0.783,-0.129,0
4477,13.08,62.54,1.921,-0.585,0.813,0
4478,15.71,101.34,2.484,0.264,-1.19,0
4479,20.91,7.74,0.992,1.383,0.468,0
4480,13.0,130.69,-2.348,0.106,-1.092,0
4481,12.32,206.09,1.55,-0.641,-1.875,0
4482,7.03,117.22,-1.326,-0.439,1.706,0
4483,3.08,66.47,0.336,-0.424,0.364,0
4484,21.49,38.89,-0.68,1.144,1.374,0
4485,21.65,60.92,-1.164,0.401,1.404,0
4486,14.62,139.93,-0.035,0.7,1.638,0
4487,2.93,40.94,0.834,1.202,-0.835,0
4488,1.98,40.59,-0.169,-1.59,-0.734,0
4489,17.09,33.06,-0.123,-0.609,-0.821,0
4490,20.21,11.33,2.709,-0.455,0.384,0
4491,20.35,111.79,1.566,1.536,0.095,0
4492,0.77,48.1,1.693,1.752,-2.222,0
4493,6.09,179.25,-0.091,0.128,-1.732,0
4494,9.3,29.05,-0.121,-0.06,1.013,0
4495,3.36,12.89,-0.571,-0.79,0.155,0
4496,2.2,203.3,0.804,1.244,-0.037,0
4497,12.68,46.93,2.882,-0.12,0.064,0
4498,16.78,183.46,-0.094,-2.06,0.904,0
4499,14.37,9.44,-0.097,-1.184,2.138,0
4500,11.96,149.01,0.48,0.34,0.999,0
4501,18.25,41.4,-2.136,2.707,2.942,0
4502,10.81,8.9,2.138,0.994,0.098,0
4503,12.88,25.74,-0.915,-1.418,1.204,0
4504,8.14,214.26,0.141,1.936,0.303,0
4505,17.49,34.33,-0.049,0.207,-0.396,0
4506,16.35,608.78,-1.154,0.844,0.326,0
4507,16.37,87.56,0.803,0.286,-0.371,0
4508,15.55,156.64,-0.986,-0.724,0.99,0
4509,12.01,17.07,2.378,1.805,-0.735,0
4510,19.15,269.22,-3.164,1.708,-1.305,0
4511,6.33,52.24,2.058,-0.972,0.8,0
4512,19.64,49.63,0.273,-0.9,1.005,0
4513,18.24,40.13,4.023,-1.121,0.806,0
4514,11.54,30.26,2.191,1.434,0.097,0
4515,18.96,144.61,0.051,-0.127,-0.271,0
4516,16.24,17.41,-0.739,0.62,-0.266,0
4517,17.21,383.75,-0.359,1.567,2.162,0
4518,13.72,7.34,0.602,-1.439,0.305,0
4519,18.19,106.36,-1.1,0.552,-1.012,0
4520,9.95,25.12,1.692,1.027,0.946,0
4521,15.71,235.47,-1.009,1.165,1.383,0
4522,14.05,13.27,-1.1,-2.032,1.371,0
4523,14.27,370.99,0.292,1.186,0.588,0
4524,3.22,29.26,-0.798,0.026,2.365,0
4525,22.81,31.56,1.054,1.33,0.423,0
4526,13.58,11.78,0.567,2.163,0.004,0
4527,17.96,61.66,-0.688,0.699,-1.48,0
4528,17.48,54.91,-0.931,1.23,5.337,0
4529,18.31,19.6,-2.258,-0.255,0.45,0
4530,12.84,28.33,-3.036,-0.041,-1.664,0
4531,21.89,69.07,-0.161,-0.158,-3.217,0
4532,0.6,108.16,-1.153,-1.015,0.747,0
4533,17.81,533.46,-0.611,-1.226,-0.961,0
4534,14.92,27.11,0.928,0.386,1.864,0
4535,14.65,229.34,-0.68,0.992,1.812,0
4536,10.02,79.81,-1.035,-0.021,-0.132,0
4537,16.94,38.24,1.548,-0.345,0.089,0
4538,18.73,72.18,0.155,-1.645,0.133,0
4539,21.15,8.61,-0.465,-0.833,1.089,0
4540,19.58,79.66,0.967,-0.186,0.501,0
4541,20.65,130.87,-0.62,-0.897,2.659,0
4542,22.36,103.15,-0.888,-0.931,1.056,0
4543,13.21,129.53,-1.385,0.502,2.402,0
4544,1.56,87.45,0.299,0.89,-0.727,0
4545,13.29,11.16,1.417,1.613,0.512,0
4546,10.63,310.01,-1.115,-0.094,-2.005,0
4547,8.48,51.78,1.264,1.601,-0.568,0
4548,11.85,23.2,-1.685,-1.754,-0.4,0
4549,12.66,13.59,0.678,-1.556,-1.489,0
4550,15.6,26.02,-2.758,0.182,-0.774,0
4551,9.09,83.41,-0.251,1.132,-1.578,0
4552,13.66,12.09,0.071,0.762,-0.409,0
4553,16.89,86.42,-0.954,-1.329,-1.071,0
4554,13.55,35.28,-1.516,-0.522,-1.392,0
4555,3.41,164.92,0.366,2.258,-1.783,0
4556,10.28,48.71,-0.528,2.143,-2.157,0
4557,11.95,25.88,-1.228,0.177,1.861,0
4558,12.66,26.09,1.636,-0.124,2.436,0
4559,2.36,64.06,-0.946,0.864,0.805,0
4560,17.09,26.8,-0.077,-0.989,-2.165,0
4561,20.83,78.68,0.051,-0.206,-1.246,0
4562,13.99,337.55,1.379,-0.321,-2.671,0
4563,12.91,79.49,0.962,1.469,-0.414,0
4564,15.91,19.78,-0.799,-0.281,-0.184,0
4565,13.33,90.19,0.625,-0.483,-1.302,0
4566,12.37,31.54,0.725,1.132,-2.285,0
4567,18.12,10.18,-2.234,0.014,-1.328,0
4568,12.96,17.25,0.179,1.288,0.589,0
4569,12.62,102.67,-0.399,-0.362,-0.323,0
4570,4.15,59.86,-1.353,-1.42,1.219,0
4571,11.58,14.28,-2.259,-1.242,-1.847,0
4572,7.8,8.28,3.38,1.489,2.524,0
4573,9.32,113.21,-3.908,-0.217,-0.347,0
4574,7.97,429.0,0.161,0.052,2.33,0
4575,2.95,25.53,-1.343,2.998,0.312,0
4576,6.65,88.13,0.244,0.386,0.129,0
4577,7.04,15.28,2.213,-0.606,0.641,0
4578,13.24,24.15,-1.332,1.252,1.591,0
4579,11.87,122.5,1.09,1.523,0.31,0
4580,13.82,89.53,1.258,-0.256,0.213,0
4581,7.68,152.31,-1.101,0.946,-0.102,0
4582,11.66,140.03,0.01,-0.779,-1.353,0
4583,20.52,10.1,-0.822,-2.212,0.351,0
4584,9.17,213.48,1.248,0.282,-0.534,0
4585,16.94,6.06,-0.478,1.656,2.135,0
4586,21.32,30.6,-0.69,0.437,-1.254,0
4587,15.28,22.39,-1.874,3.261,0.424,0
4588,11.1,23.56,3.622,-0.022,-1.25,0
4589,14.23,129.79,-0.083,-2.059,2.387,0
4590,1.27,21.55,-0.525,0.224,-1.607,0
4591,7.5,609.06,2.229,1.275,0.783,0
4592,16.33,96.66,0.055,1.582,-2.007,0
4593,6.83,38.47,-0.114,0.773,-0.761,0
4594,13.7,5.65,0.25,0.302,-0.963,0
4595,9.01,125.77,-1.694,0.186,0.749,0
4596,2.28,55.31,1.539,-2.197,1.074,0
4597,7.7,27.97,1.578,-0.283,-2.924,0
4598,8.73,128.65,-1.271,1.298,-0.793,0
4599,13.84,41.48,0.833,1.192,0.796,0
4600,17.26,70.7,1.257,-1.071,-0.364,0
4601,22.71,77.42,-1.135,0.437,-1.4,0
4602,18.87,6.52,-0.273,0.842,-3.168,0
4603,15.87,111.15,-0.082,-0.841,-2.616,0
4604,20.66,25.18,1.669,0.159,-0.879,0
4605,4.57,133.86,-2.483,-0.243,0.312,0
4606,23.07,15.4,-0.324,1.236,1.928,0
4607,7.9,220.7,1.22,0.016,-1.365,0
4608,11.65,72.26,0.785,1.07,1.658,0
4609,17.41,58.37,0.876,1.959,-0.375,0
4610,18.5,48.5,-0.537,0.83,-0.917,0
4611,15.35,18.4,-1.729,0.174,-2.286,0
4612,4.84,9.24,0.997,1.733,0.201,0
4613,10.93,102.01,1.56,-0.2,1.898,0
4614,9.81,11.05,0.296,-3.113,1.028,0
4615,23.45,58.66,-0.301,0.661,0.037,0
4616,5.0,147.18,0.836,-2.858,-1.222,0
4617,8.4,114.19,-1.3,1.812,-0.237,0
4618,21.39,88.52,-0.036,-0.59,2.911,0
4619,23.83,26.32,-1.111,1.377,-1.133,0
4620,10.14,114.95,-0.446,-1.289,-0.408,0
4621,15.17,6.56,-0.592,1.421,-3.344,0
4622,8.19,293.47,0.854,0.345,-1.083,0
4623,13.12,50.22,-2.503,-0.738,1.045,0
4624,10.73,128.8,-2.725,1.082,0.07,0
4625,19.11,29.48,1.804,0.127,-3.845,0
4626,5.31,608.75,3.94,-0.867,2.548,1
4627,10.68,82.66,-0.077,0.7,1.062,0
4628,2.54,43.18,1.449,-2.702,-2.25,0
4629,15.58,185.89,-0.471,0.395,0.074,0
4630,17.95,153.35,-1.85,0.247,1.202,0
4631,16.84,79.19,1.702,-2.498,0.448,0
4632,9.61,60.31,-2.88,-1.067,2.58,0
4633,5.49,26.79,1.606,-3.556,-0.702,0
4634,2.74,57.09,-1.559,-0.637,0.811,0
4635,12.69,36.52,-1.299,0.775,-0.111,0
4636,21.13,33.86,-0.143,-0.848,-0.795,0
4637,9.35,32.41,-0.246,-0.753,1.595,0
4638,13.48,44.36,-1.936,0.973,0.861,0
4639,10.33,12.97,-1.385,1.036,1.478,0
4640,23.29,43.91,-1.702,1.452,-1.948,0
4641,10.89,12.61,-0.873,2.869,2.553,0
4642,6.07,88.81,-0.397,0.974,1.424,0
4643,4.1,57.79,0.561,0.649,1.365,0
4644,8.13,159.16,0.285,0.617,-1.134,0
4645,23.64,249.59,-0.932,-0.579,0.958,0
4646,19.03,49.1,-1.204,-0.974,-0.246,0
4647,13.17,179.25,-0.774,-1.497,-1.082,0
4648,10.63,19.6,1.057,-0.783,0.32,0
4649,9.22,48.21,-4.194,-0.557,-1.118,0
4650,6.8,91.26,-0.242,0.226,-0.541,0
4651,13.52,44.48,0.389,0.202,2.418,0
4652,6.77,32.05,0.132,2.118,-2.017,0
4653,5.43,52.76,2.535,0.489,-1.3,0
4654,18.77,47.42,-0.592,1.295,-0.303,0
4655,10.46,24.28,-1.178,-0.366,1.128,0
4656,6.78,69.16,-0.154,1.261,-2.031,0
4657,0.35,215.06,-1.729,-0.765,1.374,0
4658,7.83,11.16,-2.368,1.391,3.145,0
4659,13.75,11.59,1.696,-1.005,-0.412,0
4660,14.46,78.93,-0.241,-0.447,0.593,0
4661,15.62,16.8,1.514,-0.095,-1.112,0
4662,9.77,402.25,-0.49,1.189,-1.136,0
4663,7.19,25.89,-0.104,-0.385,-2.466,0
4664,9.67,32.01,2.096,1.398,-1.623,0
4665,12.44,12.31,1.523,2.662,1.348,0
4666,0.56,29.47,-0.127,0.204,-0.616,0
4667,8.97,36.93,0.403,-1.14,-0.38,0
4668,9.75,307.95,0.524,-0.037,0.194,0
4669,5.72,27.55,2.004,1.657,-0.798,0
4670,13.49,511.9,-0.2,-1.309,1.451,0
4671,18.51,186.67,1.338,-0.76,1.31,0
4672,13.28,10.78,0.645,0.688,0.866,0
4673,5.97,6.1,-2.917,-2.276,1.246,0
4674,5.64,27.34,-1.075,-1.293,-0.773,0
4675,19.79,64.32,-0.728,-0.296,0.037,0
4676,6.54,51.86,-1.394,0.389,-0.417,0
4677,10.29,68.27,-0.075,0.116,2.329,0
4678,13.97,32.75,-0.445,0.332,-2.616,0
4679,10.98,165.11,-2.85,-0.088,4.149,0
4680,13.84,274.89,-2.519,-0.008,0.008,0
4681,14.85,48.98,-0.379,0.302,0.104,0
4682,1.11,2.6,-0.186,0.89,-0.034,0
4683,17.73,53.96,0.916,1.582,1.437,0
4684,7.52,12.93,-0.158,-0.837,1.306,0
4685,16.6,13.72,-2.025,-1.4,0.96,0
4686,13.15,276.04,-2.548,0.765,-0.294,0
4687,14.76,176.83,0.14,0.984,1.124,0
4688,13.3,34.48,-1.115,-0.106,0.889,0
4689,5.71,154.47,1.07,-0.281,0.173,0
4690,7.61,87.41,1.227,-1.557,0.831,0
4691,14.01,29.91,-0.249,0.629,0.09,0
4692,5.62,61.33,0.099,0.178,0.797,0
4693,17.25,110.88,2.215,0.474,1.13,0
4694,19.92,86.78,1.08,-1.3,1.191,0
4695,23.85,410.95,0.353,-0.537,-0.626,0
4696,23.63,65.31,-0.396,1.974,-0.446,0
4697,20.71,27.85,1.206,0.19,-1.631,0
4698,15.64,13.81,-1.06,0.136,0.479,0
4699,9.34,37.65,-2.059,0.802,-0.805,0
4700,14.47,125.16,-2.084,-1.473,1.856,0
4701,5.07,19.84,-1.769,0.932,2.406,0
4702,9.61,21.52,1.426,1.276,1.721,0
4703,8.82,23.77,0.342,1.22,0.88,0
4704,8.85,10.66,-0.74,0.4,-0.788,0
4705,13.83,27.55,-0.488,-2.473,-0.108,0
4706,18.06,108.13,2.183,2.391,-0.165,0
4707,1.19,126.14,-1.115,-0.35,-0.841,0
4708,4.22,24.77,0.748,1.115,-1.383,0
4709,16.38,26.34,0.18,-1.615,0.36,0
4710,12.96,28.11,2.897,1.906,0.665,0
4711,6.85,14.21,1.636,0.629,2.769,0
4712,19.61,15.63,2.514,0.94,0.49,0
4713,14.12,15.92,0.433,1.336,0.71,0
4714,12.81,41.2,0.374,-0.239,-1.063,0
4715,11.4,42.48,0.15,0.733,-0.563,0
4716,18.23,13.85,-1.586,-1.579,1.304,0
4717,16.33,25.87,-2.193,-0.786,-0.998,0
4718,17.47,12.63,-0.803,-0.639,0.374,0
4719,13.4,15.71,-2.197,-1.478,0.377,0
4720,7.77,54.37,-2.168,-0.44,-2.538,0
4721,6.37,13.13,1.435,1.944,1.385,0
4722,2.73,47.99,0.354,0.357,3.834,0
4723,13.48,20.88,-1.481,0.282,1.546,0
4724,18.88,104.49,-1.602,-0.291,0.612,0
4725,19.46,12.44,0.533,-0.709,0.452,0
4726,19.12,72.33,-0.124,-0.677,0.711,0
4727,14.38,85.46,1.73,-1.712,-2.061,0
4728,15.41,131.81,-0.404,2.052,0.632,0
4729,21.39,20.2,1.179,-2.136,0.265,0
4730,18.98,10.98,0.072,1.139,-1.013,0
4731,5.63,18.92,0.028,0.851,0.783,0
4732,10.99,9.22,0.971,1.706,0.219,0
4733,8.91,150.87,1.266,0.831,0.644,0
4734,14.2,70.78,0.611,-2.129,-2.446,0
4735,10.35,259.7,1.472,0.627,-0.95,0
4736,19.62,17.18,-1.779,0.924,-0.49,0
4737,11.2,131.88,-0.89,-0.331,1.96,0
4738,7.7,68.28,2.05,1.347,0.634,0
4739,14.22,15.59,-1.786,2.094,-3.973,0
4740,13.17,137.87,0.017,-1.423,0.32,0
4741,10.93,82.58,1.626,-0.402,-3.036,0
4742,20.99,18.41,-1.406,0.708,-1.453,0
4743,14.66,40.57,0.555,0.927,-0.96,0
4744,10.62,24.68,0.459,0.964,0.555,0
4745,14.72,40.36,-0.439,2.218,1.79,0
4746,9.47,22.67,-2.077,1.194,-3.704,0
4747,23.32,75.45,-0.014,0.984,2.672,0
4748,8.1,94.88,-0.323,0.582,-1.508,0
4749,12.78,20.17,0.68,0.138,-0.475,0
4750,10.56,30.08,-0.629,-0.139,-0.43,0
4751,14.72,32.07,-0.881,0.633,0.244,0
4752,6.03,17.31,1.082,-0.257,0.725,0
4753,9.34,3.44,0.46,0.91,-1.374,0
4754,12.59,13.01,-0.154,-1.48,0.294,0
4755,23.19,42.7,-0.427,0.471,1.49,0
4756,17.18,14.47,1.554,2.09,-2.19,0
4757,0.12,23.98,-0.451,0.171,1.081,0
4758,15.84,10.5,0.106,-0.409,-1.191,0
4759,15.1,46.76,-0.043,0.306,-1.652,0
4760,12.29,53.13,-0.472,0.771,-2.011,0
4761,16.57,51.02,-1.66,0.635,-0.935,0
4762,0.38,21.12,-1.749,-3.46,-1.726,0
4763,14.16,7.63,-1.126,1.449,0.85,0
4764,15.07,134.76,-1.461,1.555,-1.616,0
4765,5.31,21.51,-2.097,-0.766,1.971,0
4766,16.74,160.95,0.335,1.472,1.203,0
4767,12.4,306.8,0.642,0.891,1.087,0
4768,8.91,7.34,-1.888,-0.076,-0.576,0
4769,7.55,15.71,-1.347,0.215,-0.493,0
4770,20.89,24.25,-2.076,-0.063,-0.251,0
4771,9.7,11.99,-0.341,0.157,-1.365,0
4772,20.33,93.08,-0.376,1.822,-0.644,0
4773,13.27,34.61,0.542,0.547,0.121,0
4774,17.99,172.95,-0.497,-0.61,0.721,0
4775,19.1,19.83,-0.978,-1.325,-1.437,0
4776,19.59,30.73,1.151,0.546,-1.483,0
4777,3.36,14.51,-3.946,1.158,1.277,0
4778,10.56,61.96,-2.949,-0.268,-0.918,0
4779,12.0,6.83,0.883,-0.308,-0.737,0
4780,17.67,30.19,-0.26,-1.219,1.111,0
4781,11.66,450.35,-1.624,-1.992,1.805,0
4782,11.51,48.3,0.188,0.727,2.271,0
4783,8.43,71.48,-0.149,1.286,-0.239,0
4784,15.93,83.42,-1.504,0.062,-0.277,0
4785,10.44,14.95,1.005,-0.105,-1.613,0
4786,8.46,79.63,0.494,-1.892,-2.284,0
4787,22.06,111.1,0.053,-0.287,-1.134,0
4788,15.12,17.46,1.046,-0.578,0.701,0
4789,13.7,15.37,-1.07,1.135,0.605,0
4790,15.64,29.06,2.239,0.478,0.748,0
4791,12.36,7.35,-0.385,0.456,-0.94,0
4792,14.42,40.3,1.552,1.308,1.134,0
4793,23.37,39.04,0.34,0.617,-0.465,0
4794,8.35,22.26,-0.171,0.257,0.158,0
4795,2.36,31.64,-1.541,-0.352,1.019,0
4796,11.4,14.28,0.448,-1.761,1.561,0
4797,3.41,218.4,-1.087,0.768,-2.24,0
4798,8.36,21.08,0.29,-0.905,1.653,0
